,timestamp,idp
1,1612850400,0.0
10,1612854000,1.62
11,1612857600,2.75
8,1612861200,2.98
2,1612864800,9.19
6,1612868400,7.31
11,1612872000,4.66
0,1612875600,7.18
13,1612879200,8.34
18,1612882800,6.24
15,1612886400,6.94
20,1612890000,6.93
13,1612893600,7.0
11,1612897200,9.95
23,1612900800,13.99
16,1612904400,15.23
9,1612908000,6.3
22,1612911600,7.28
3,1612915200,38.5
0,1612918800,0.0
1,1612922400,0.0
6,1612926000,0.0
7,1612929600,0.0
4,1612933200,0.0
5,1612936800,0.0
6,1612940400,0.0
11,1612944000,2.2
4,1612947600,4.08
9,1612951200,25.38
6,1612954800,26.0
11,1612958400,22.19
5,1612962000,25.0
13,1612965600,20.0
7,1612969200,26.0
8,1612972800,26.0
16,1612976400,23.69
17,1612980000,28.38
14,1612983600,58.6
12,1612987200,83.01
13,1612990800,74.56
14,1612994400,63.11
26,1612998000,0.0
27,1613001600,50.3
4,1613005200,49.0
5,1613008800,24.81
2,1613012400,15.5
3,1613016000,9.43
8,1613019600,3.84
1,1613023200,19.0
6,1613026800,35.08
11,1613030400,57.29
12,1613034000,60.2
9,1613037600,55.94
3,1613041200,35.0
11,1613044800,52.3
5,1613048400,50.0
13,1613052000,54.89
18,1613055600,50.89
11,1613059200,51.12
9,1613062800,52.27
13,1613066400,59.61
11,1613070000,60.49
23,1613073600,71.25
24,1613077200,71.79
25,1613080800,62.26
22,1613084400,58.48
16,1613088000,29.2
0,1613091600,32.12
1,1613095200,34.0
6,1613098800,16.06
3,1613102400,10.23
4,1613106000,10.23
9,1613109600,16.06
6,1613113200,26.57
7,1613116800,42.75
4,1613120400,34.5
5,1613124000,51.75
3,1613127600,37.1
4,1613131200,31.73
12,1613134800,38.69
1,1613138400,27.62
10,1613142000,22.69
15,1613145600,9.8
4,1613149200,0.01
5,1613152800,21.42
18,1613156400,50.8
23,1613160000,56.69
13,1613163600,52.04
1,1613167200,36.0
22,1613170800,53.56
23,1613174400,46.05
0,1613178000,31.0
1,1613181600,21.56
6,1613185200,14.0
7,1613188800,6.35
0,1613192400,12.0
5,1613196000,11.35
6,1613199600,13.99
11,1613203200,21.0
4,1613206800,28.86
5,1613210400,38.7
10,1613214000,44.0
11,1613217600,41.85
8,1613221200,37.94
1,1613224800,29.0
2,1613228400,29.0
15,1613232000,32.43
16,1613235600,26.34
5,1613239200,11.35
18,1613242800,51.87
12,1613246400,68.89
24,1613250000,59.26
1,1613253600,53.35
10,1613257200,49.58
27,1613260800,0.45
0,1613264400,31.85
1,1613268000,15.85
2,1613271600,18.64
3,1613275200,11.54
4,1613278800,11.89
1,1613282400,6.35
2,1613286000,6.35
0,1613289600,12.64
8,1613293200,0.61
13,1613296800,5.0
14,1613300400,7.7
15,1613304000,0.84
16,1613307600,0.2
17,1613311200,3.26
14,1613314800,2.0
11,1613318400,0.0
4,1613322000,0.0
21,1613325600,0.0
18,1613329200,0.3
7,1613332800,20.54
8,1613336400,26.23
9,1613340000,21.4
22,1613343600,14.32
11,1613347200,1.95
0,1613350800,0.0
1,1613354400,0.0
6,1613358000,0.0
7,1613361600,0.0
4,1613365200,0.0
1,1613368800,0.0
6,1613372400,0.0
11,1613376000,11.56
12,1613379600,18.19
13,1613383200,20.09
3,1613386800,24.7
4,1613390400,16.94
5,1613394000,12.03
13,1613397600,4.05
7,1613401200,3.84
19,1613404800,0.0
16,1613408400,0.0
10,1613412000,4.0
11,1613415600,25.0
7,1613419200,43.79
13,1613422800,45.59
17,1613426400,38.67
18,1613430000,18.18
23,1613433600,44.05
4,1613437200,0.0
1,1613440800,0.0
6,1613444400,0.0
3,1613448000,0.0
8,1613451600,0.0
9,1613455200,0.0
6,1613458800,0.0
11,1613462400,15.12
1,1613466000,33.19
9,1613469600,33.51
3,1613473200,32.64
4,1613476800,29.0
8,1613480400,17.44
9,1613484000,17.44
14,1613487600,12.0
3,1613491200,11.69
20,1613494800,25.0
21,1613498400,38.7
14,1613502000,57.7
12,1613505600,73.25
20,1613509200,63.24
1,1613512800,57.58
22,1613516400,50.15
23,1613520000,24.76
0,1613523600,42.43
5,1613527200,41.36
2,1613530800,40.5
3,1613534400,39.95
4,1613538000,38.06
9,1613541600,38.83
6,1613545200,40.73
0,1613548800,49.0
1,1613552400,54.5
9,1613556000,58.86
10,1613559600,51.1
11,1613563200,47.14
8,1613566800,39.95
6,1613570400,37.94
7,1613574000,30.74
15,1613577600,26.7
20,1613581200,26.62
17,1613584800,30.19
18,1613588400,37.7
23,1613592000,52.47
24,1613595600,57.6
25,1613599200,48.22
2,1613602800,35.68
23,1613606400,34.05
4,1613610000,28.0
1,1613613600,17.62
2,1613617200,7.3
3,1613620800,3.74
4,1613624400,5.71
1,1613628000,25.2
10,1613631600,26.3
3,1613635200,35.0
1,1613638800,43.69
9,1613642400,48.34
3,1613646000,46.67
15,1613649600,41.05
12,1613653200,35.01
13,1613656800,38.52
2,1613660400,37.89
3,1613664000,37.89
4,1613667600,37.89
21,1613671200,46.98
14,1613674800,49.22
7,1613678400,54.73
24,1613682000,57.02
25,1613685600,48.78
26,1613689200,45.47
27,1613692800,21.04
4,1613696400,28.47
5,1613700000,22.0
2,1613703600,18.85
3,1613707200,16.59
0,1613710800,16.0
5,1613714400,17.56
2,1613718000,18.86
0,1613721600,24.4
12,1613725200,38.2
13,1613728800,36.87
10,1613732400,25.18
4,1613736000,17.65
12,1613739600,17.0
13,1613743200,14.08
7,1613746800,6.19
8,1613750400,2.75
20,1613754000,5.02
13,1613757600,13.94
22,1613761200,24.2
12,1613764800,37.83
16,1613768400,41.2
9,1613772000,33.01
18,1613775600,23.3
27,1613779200,0.01
0,1613782800,0.0
1,1613786400,0.0
6,1613790000,0.0
7,1613793600,0.4
0,1613797200,0.0
1,1613800800,0.0
2,1613804400,0.0
0,1613808000,0.0
8,1613811600,0.0
9,1613815200,0.0
10,1613818800,0.0
4,1613822400,0.0
12,1613826000,0.01
6,1613829600,0.15
10,1613833200,0.15
19,1613836800,0.0
9,1613840400,0.0
13,1613844000,1.0
11,1613847600,1.95
19,1613851200,4.0
8,1613854800,11.82
25,1613858400,10.25
22,1613862000,5.0
23,1613865600,7.04
0,1613869200,0.35
5,1613872800,1.25
6,1613876400,1.25
3,1613880000,1.46
4,1613883600,1.94
5,1613887200,1.94
10,1613890800,1.95
3,1613894400,0.2
1,1613898000,1.95
13,1613901600,1.95
10,1613905200,2.5
4,1613908800,8.68
12,1613912400,3.5
1,1613916000,11.2
14,1613919600,5.55
15,1613923200,1.95
16,1613926800,1.95
10,1613930400,7.0
18,1613934000,6.71
12,1613937600,28.32
8,1613941200,36.0
25,1613944800,27.32
26,1613948400,13.5
11,1613952000,40.15
0,1613955600,32.0
1,1613959200,24.8
2,1613962800,20.32
3,1613966400,39.17
4,1613970000,22.0
1,1613973600,31.21
6,1613977200,31.8
7,1613980800,40.68
8,1613984400,50.48
9,1613988000,54.29
3,1613991600,45.42
11,1613995200,39.7
8,1613998800,42.0
17,1614002400,39.11
14,1614006000,33.31
15,1614009600,34.36
9,1614013200,39.13
5,1614016800,39.0
18,1614020400,64.0
23,1614024000,66.2
0,1614027600,59.18
25,1614031200,60.39
26,1614034800,50.23
23,1614038400,34.5
0,1614042000,38.75
1,1614045600,38.12
6,1614049200,36.17
3,1614052800,35.64
8,1614056400,36.0
1,1614060000,35.64
2,1614063600,35.64
7,1614067200,49.2
1,1614070800,48.2
9,1614074400,53.44
3,1614078000,40.87
11,1614081600,39.66
12,1614085200,37.75
17,1614088800,38.29
18,1614092400,38.8
19,1614096000,35.1
16,1614099600,35.1
10,1614103200,36.32
18,1614106800,50.82
19,1614110400,54.03
0,1614114000,41.0
1,1614117600,35.0
10,1614121200,36.09
27,1614124800,35.0
0,1614128400,20.69
1,1614132000,21.19
2,1614135600,18.05
3,1614139200,10.0
4,1614142800,7.65
5,1614146400,12.65
6,1614150000,18.26
7,1614153600,26.39
4,1614157200,21.76
9,1614160800,35.69
6,1614164400,29.25
11,1614168000,23.65
0,1614171600,18.66
17,1614175200,17.6
7,1614178800,6.51
15,1614182400,3.89
4,1614186000,6.44
17,1614189600,16.83
18,1614193200,34.0
15,1614196800,46.83
16,1614200400,46.96
21,1614204000,41.53
2,1614207600,44.35
16,1614211200,48.34
0,1614214800,44.1
1,1614218400,40.25
6,1614222000,38.7
7,1614225600,38.4
8,1614229200,40.07
1,1614232800,40.66
6,1614236400,43.11
11,1614240000,54.39
4,1614243600,58.9
5,1614247200,51.99
10,1614250800,44.35
7,1614254400,50.41
12,1614258000,44.35
1,1614261600,43.7
2,1614265200,43.9
11,1614268800,49.6
16,1614272400,51.1
17,1614276000,55.0
6,1614279600,69.0
7,1614283200,74.08
20,1614286800,56.18
14,1614290400,58.5
15,1614294000,53.44
3,1614297600,42.72
0,1614301200,43.75
5,1614304800,40.3
2,1614308400,36.27
7,1614312000,39.0
4,1614315600,36.17
9,1614319200,35.0
2,1614322800,38.0
7,1614326400,37.1
8,1614330000,56.34
2,1614333600,55.51
10,1614337200,50.35
4,1614340800,46.71
12,1614344400,43.1
13,1614348000,38.16
14,1614351600,37.1
15,1614355200,38.49
20,1614358800,43.15
21,1614362400,52.19
6,1614366000,60.0
19,1614369600,58.3
20,1614373200,54.01
14,1614376800,50.8
18,1614380400,46.54
19,1614384000,28.01
0,1614387600,40.0
1,1614391200,33.0
2,1614394800,29.79
3,1614398400,30.0
8,1614402000,28.0
9,1614405600,28.28
2,1614409200,33.28
7,1614412800,25.06
8,1614416400,25.21
5,1614420000,35.11
10,1614423600,29.79
4,1614427200,30.87
16,1614430800,29.79
17,1614434400,29.79
18,1614438000,29.79
3,1614441600,33.82
16,1614445200,29.43
13,1614448800,33.6
6,1614452400,32.92
7,1614456000,45.42
20,1614459600,45.58
9,1614463200,45.78
10,1614466800,35.01
16,1614470400,30.03
0,1614474000,22.49
5,1614477600,22.03
2,1614481200,16.98
3,1614484800,14.88
4,1614488400,27.88
1,1614492000,14.71
6,1614495600,27.88
11,1614499200,19.64
4,1614502800,22.36
13,1614506400,20.69
10,1614510000,15.41
4,1614513600,17.15
8,1614517200,15.95
1,1614520800,20.86
18,1614524400,21.13
8,1614528000,13.82
12,1614531600,13.67
5,1614535200,29.0
18,1614538800,20.0
7,1614542400,38.0
0,1614546000,43.23
25,1614549600,42.8
18,1614553200,34.34
27,1614556800,46.23
0,1614560400,37.88
1,1614564000,32.6
2,1614567600,30.1
3,1614571200,27.76
4,1614574800,28.0
5,1614578400,30.12
6,1614582000,35.01
7,1614585600,47.69
8,1614589200,49.54
9,1614592800,47.55
3,1614596400,50.0
15,1614600000,42.55
12,1614603600,44.67
13,1614607200,42.36
18,1614610800,40.13
15,1614614400,41.36
16,1614618000,41.51
21,1614621600,43.52
18,1614625200,47.55
23,1614628800,64.39
24,1614632400,57.05
21,1614636000,50.85
15,1614639600,48.2
27,1614643200,51.36
0,1614646800,45.0
5,1614650400,41.0
2,1614654000,40.98
7,1614657600,42.17
4,1614661200,41.0
1,1614664800,41.99
6,1614668400,53.07
0,1614672000,60.0
8,1614675600,61.95
2,1614679200,58.84
10,1614682800,53.01
15,1614686400,49.5
8,1614690000,49.11
13,1614693600,46.63
2,1614697200,49.5
3,1614700800,50.2
16,1614704400,54.28
17,1614708000,57.14
22,1614711600,59.72
19,1614715200,79.42
24,1614718800,62.57
1,1614722400,65.28
22,1614726000,55.99
3,1614729600,56.56
0,1614733200,55.0
1,1614736800,44.72
6,1614740400,46.24
3,1614744000,43.96
4,1614747600,47.35
5,1614751200,48.66
6,1614754800,56.49
11,1614758400,67.04
4,1614762000,65.22
13,1614765600,59.03
6,1614769200,54.26
7,1614772800,53.0
16,1614776400,49.95
1,1614780000,53.0
18,1614783600,44.6
11,1614787200,44.84
4,1614790800,51.81
5,1614794400,58.5
14,1614798000,62.36
19,1614801600,72.0
20,1614805200,62.44
14,1614808800,58.99
10,1614812400,58.0
16,1614816000,53.74
0,1614819600,48.12
1,1614823200,46.14
6,1614826800,47.25
3,1614830400,44.39
8,1614834000,46.96
5,1614837600,46.51
2,1614841200,52.8
11,1614844800,64.0
4,1614848400,64.34
13,1614852000,67.93
6,1614855600,62.07
7,1614859200,58.45
16,1614862800,53.0
1,1614866400,54.1
14,1614870000,53.28
3,1614873600,53.5
4,1614877200,53.19
5,1614880800,57.5
18,1614884400,64.0
23,1614888000,69.1
8,1614891600,60.0
21,1614895200,62.4
26,1614898800,59.7
23,1614902400,47.21
0,1614906000,44.2
5,1614909600,44.2
2,1614913200,42.65
3,1614916800,37.03
8,1614920400,43.39
9,1614924000,44.2
6,1614927600,50.22
3,1614931200,57.89
4,1614934800,60.49
9,1614938400,62.0
3,1614942000,54.0
15,1614945600,52.28
16,1614949200,50.79
9,1614952800,45.48
7,1614956400,44.4
3,1614960000,42.03
12,1614963600,44.7
17,1614967200,51.73
22,1614970800,56.76
12,1614974400,63.99
20,1614978000,57.7
17,1614981600,52.83
26,1614985200,51.16
16,1614988800,44.0
0,1614992400,47.52
1,1614996000,41.51
2,1614999600,41.45
3,1615003200,40.8
8,1615006800,40.46
9,1615010400,41.0
2,1615014000,42.0
11,1615017600,43.04
4,1615021200,44.03
9,1615024800,44.46
3,1615028400,42.84
11,1615032000,39.95
0,1615035600,42.25
17,1615039200,40.19
2,1615042800,41.45
8,1615046400,40.34
20,1615050000,40.27
5,1615053600,48.68
18,1615057200,55.51
12,1615060800,55.93
0,1615064400,52.47
21,1615068000,51.36
10,1615071600,48.46
3,1615075200,48.49
0,1615078800,45.25
1,1615082400,43.38
2,1615086000,43.34
3,1615089600,43.44
8,1615093200,41.62
9,1615096800,41.85
6,1615100400,43.49
7,1615104000,43.3
8,1615107600,43.21
2,1615111200,41.05
14,1615114800,43.25
11,1615118400,43.45
8,1615122000,44.8
6,1615125600,43.44
7,1615129200,44.01
15,1615132800,40.2
12,1615136400,43.0
17,1615140000,46.72
18,1615143600,53.84
23,1615147200,60.0
20,1615150800,55.27
1,1615154400,54.27
10,1615158000,51.1
19,1615161600,52.27
0,1615165200,42.0
1,1615168800,45.5
2,1615172400,44.43
7,1615176000,44.02
4,1615179600,41.85
5,1615183200,49.16
2,1615186800,41.0
3,1615190400,50.77
8,1615194000,59.49
13,1615197600,61.5
14,1615201200,59.43
11,1615204800,58.0
0,1615208400,49.79
17,1615212000,56.54
2,1615215600,49.58
15,1615219200,56.36
20,1615222800,58.22
13,1615226400,56.59
14,1615230000,57.1
19,1615233600,61.79
20,1615237200,66.18
17,1615240800,59.16
18,1615244400,57.24
11,1615248000,54.0
0,1615251600,51.3
5,1615255200,50.21
6,1615258800,48.77
3,1615262400,44.09
0,1615266000,48.0
1,1615269600,48.26
10,1615273200,54.21
3,1615276800,58.59
8,1615280400,53.38
9,1615284000,64.02
6,1615287600,61.78
4,1615291200,59.7
16,1615294800,57.94
13,1615298400,57.18
2,1615302000,54.0
15,1615305600,57.28
9,1615309200,55.1
17,1615312800,59.32
11,1615316400,57.01
23,1615320000,77.3
20,1615323600,69.21
21,1615327200,61.7
15,1615330800,56.8
3,1615334400,37.66
0,1615338000,54.56
1,1615341600,52.49
2,1615345200,48.03
7,1615348800,44.54
8,1615352400,44.5
5,1615356000,46.0
6,1615359600,53.4
11,1615363200,66.15
12,1615366800,65.08
2,1615370400,61.56
10,1615374000,58.72
11,1615377600,55.17
5,1615381200,52.97
13,1615384800,51.44
14,1615388400,50.32
15,1615392000,48.46
9,1615395600,45.5
17,1615399200,53.01
18,1615402800,57.29
23,1615406400,57.67
13,1615410000,60.95
1,1615413600,55.0
2,1615417200,45.44
27,1615420800,44.55
0,1615424400,39.18
1,1615428000,33.22
2,1615431600,31.98
3,1615435200,28.93
0,1615438800,38.01
9,1615442400,36.66
6,1615446000,32.72
7,1615449600,46.35
8,1615453200,54.2
13,1615456800,54.15
10,1615460400,45.6
15,1615464000,44.01
5,1615467600,44.57
9,1615471200,38.99
14,1615474800,36.69
3,1615478400,33.03
9,1615482000,33.84
21,1615485600,42.87
14,1615489200,48.33
7,1615492800,55.59
20,1615496400,54.43
9,1615500000,52.03
10,1615503600,51.03
3,1615507200,38.75
0,1615510800,33.98
5,1615514400,37.3
2,1615518000,33.99
7,1615521600,33.0
8,1615525200,33.87
5,1615528800,30.0
6,1615532400,42.75
7,1615536000,53.83
4,1615539600,56.74
5,1615543200,48.69
6,1615546800,45.0
4,1615550400,37.07
16,1615554000,38.69
9,1615557600,35.43
2,1615561200,29.39
11,1615564800,34.06
9,1615568400,32.21
21,1615572000,42.41
18,1615575600,50.82
23,1615579200,56.56
13,1615582800,51.24
1,1615586400,42.0
2,1615590000,38.75
19,1615593600,28.33
4,1615597200,38.46
5,1615600800,27.02
2,1615604400,25.23
7,1615608000,24.5
8,1615611600,25.0
5,1615615200,26.82
2,1615618800,28.05
11,1615622400,25.46
8,1615626000,27.62
9,1615629600,26.91
10,1615633200,26.41
11,1615636800,21.0
8,1615640400,24.97
17,1615644000,21.62
2,1615647600,25.76
15,1615651200,3.5
9,1615654800,7.43
21,1615658400,17.3
6,1615662000,33.0
7,1615665600,46.02
24,1615669200,40.85
21,1615672800,41.2
26,1615676400,31.13
19,1615680000,39.63
4,1615683600,23.45
1,1615687200,22.2
6,1615690800,19.99
3,1615694400,17.22
4,1615698000,17.06
5,1615701600,14.81
2,1615705200,18.33
0,1615708800,24.79
8,1615712400,18.93
13,1615716000,19.9
6,1615719600,20.1
7,1615723200,17.36
12,1615726800,14.43
6,1615730400,14.0
2,1615734000,12.4
8,1615737600,9.43
9,1615741200,12.0
13,1615744800,22.8
14,1615748400,39.87
15,1615752000,54.0
0,1615755600,53.2
1,1615759200,48.6
18,1615762800,46.39
19,1615766400,45.0
4,1615770000,41.73
5,1615773600,36.04
2,1615777200,34.02
7,1615780800,32.04
0,1615784400,33.41
1,1615788000,40.0
2,1615791600,39.76
7,1615795200,49.01
4,1615798800,53.97
13,1615802400,53.14
6,1615806000,50.15
4,1615809600,46.34
16,1615813200,46.27
17,1615816800,42.47
10,1615820400,42.07
3,1615824000,40.27
16,1615827600,42.95
13,1615831200,47.15
14,1615834800,47.4
12,1615838400,53.44
8,1615842000,56.36
9,1615845600,51.5
2,1615849200,46.39
16,1615852800,27.93
0,1615856400,41.32
5,1615860000,36.18
2,1615863600,22.88
3,1615867200,26.39
4,1615870800,28.0
1,1615874400,23.48
6,1615878000,27.37
0,1615881600,32.53
8,1615885200,43.79
2,1615888800,33.96
6,1615892400,37.8
7,1615896000,36.87
0,1615899600,30.19
13,1615903200,35.47
14,1615906800,30.47
15,1615910400,28.1
16,1615914000,29.0
5,1615917600,24.94
18,1615921200,30.99
7,1615924800,43.35
24,1615928400,49.76
9,1615932000,45.2
15,1615935600,38.64
27,1615939200,17.0
0,1615942800,19.7
1,1615946400,15.49
2,1615950000,15.49
3,1615953600,14.25
8,1615957200,13.98
1,1615960800,15.66
6,1615964400,14.85
0,1615968000,24.65
12,1615971600,28.57
2,1615975200,24.3
14,1615978800,18.97
7,1615982400,15.51
12,1615986000,16.81
1,1615989600,13.2
10,1615993200,11.24
19,1615996800,9.8
12,1616000400,11.71
5,1616004000,18.41
6,1616007600,20.4
12,1616011200,21.3
0,1616014800,27.73
17,1616018400,23.5
18,1616022000,18.75
23,1616025600,31.46
4,1616029200,26.83
1,1616032800,29.0
6,1616036400,25.67
7,1616040000,25.49
0,1616043600,28.76
5,1616047200,26.57
6,1616050800,29.35
11,1616054400,37.26
8,1616058000,43.78
9,1616061600,38.55
14,1616065200,32.2
15,1616068800,34.93
12,1616072400,32.95
13,1616076000,39.53
14,1616079600,30.69
8,1616083200,24.51
12,1616086800,24.07
5,1616090400,26.07
22,1616094000,33.19
15,1616097600,43.75
16,1616101200,52.7
21,1616104800,46.68
10,1616108400,38.67
11,1616112000,32.26
0,1616115600,30.03
5,1616119200,26.82
2,1616122800,26.75
7,1616126400,26.75
0,1616130000,27.79
1,1616133600,28.0
10,1616137200,26.74
7,1616140800,31.0
1,1616144400,39.03
5,1616148000,36.5
10,1616151600,30.01
15,1616155200,27.87
8,1616158800,32.0
1,1616162400,41.16
14,1616166000,23.4
3,1616169600,32.0
16,1616173200,21.1
10,1616176800,25.13
6,1616180400,23.13
19,1616184000,35.71
20,1616187600,43.85
21,1616191200,46.21
26,1616194800,36.03
11,1616198400,28.0
0,1616202000,26.82
